dataset,product,version,date,url,rootfs_path,notes
benign,ubiquiti-r5ac-prism,8.4.1.35794,2017-10-06,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.1/XC.v8.4.1.35794.171006.1417.bin,targets/benign/ubiquiti-r5ac-prism/8.4.1.35794/rootfs,planned (no download)
benign,ubiquiti-r5ac-prism,8.1.4.34481,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.4/XC.v8.1.4.34481.170608.1728.bin,targets/benign/ubiquiti-r5ac-prism/8.1.4.34481/rootfs,planned (no download)
benign,ubiquiti-r5ac-prism,8.4.0.35708,2017-09-29,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.0/XC.v8.4.0.35708.170929.1512.bin,targets/benign/ubiquiti-r5ac-prism/8.4.0.35708/rootfs,planned (no download)
benign,ubiquiti-r5ac-prism,8.5.4.37936,2018-05-25,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.4/XC.v8.5.4.37936.180524.1215.bin,targets/benign/ubiquiti-r5ac-prism/8.5.4.37936/rootfs,planned (no download)
benign,ubiquiti-r5ac-prism,8.1.2.32951,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.2/XC.v8.1.2.32951.170302.1642.bin,targets/benign/ubiquiti-r5ac-prism/8.1.2.32951/rootfs,planned (no download)
benign,ubiquiti-r5ac-prism,8.5.1.37185,2018-03-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.1/XC.v8.5.1.37185.180307.0931.bin,targets/benign/ubiquiti-r5ac-prism/8.5.1.37185/rootfs,planned (no download)
benign,ubiquiti-r5ac-prism,8.5.8.38845,2018-09-19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.8/XC.v8.5.8.38845.180918.1016.bin,targets/benign/ubiquiti-r5ac-prism/8.5.8.38845/rootfs,planned (no download)
benign,ubiquiti-r5ac-prism,8.5.7.38314,2018-06-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.7/XC.v8.5.7.38314.180628.1037.bin,targets/benign/ubiquiti-r5ac-prism/8.5.7.38314/rootfs,planned (no download)
benign,ubiquiti-r5ac-prism,8.5.11.39842,2019-01-11,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.11/XC.v8.5.11.39842.190109.1449.bin,targets/benign/ubiquiti-r5ac-prism/8.5.11.39842/rootfs,planned (no download)
benign,ubiquiti-r5ac-prism,8.5.12.40181,2019-02-14,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.12/XC.v8.5.12.40181.190213.1104.bin,targets/benign/ubiquiti-r5ac-prism/8.5.12.40181/rootfs,planned (no download)
benign,r5ac-prism,38314,2018-06-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.7/XC.v8.5.7.38314.180628.1037.bin,targets/benign/r5ac-prism/38314/rootfs,planned (no download)
benign,r5ac-prism,38845,2018-09-19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.8/XC.v8.5.8.38845.180918.1016.bin,targets/benign/r5ac-prism/38845/rootfs,planned (no download)
benign,r5ac-prism,39842,2019-01-11,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.11/XC.v8.5.11.39842.190109.1449.bin,targets/benign/r5ac-prism/39842/rootfs,planned (no download)
benign,r5ac-prism,40181,2019-02-14,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.12/XC.v8.5.12.40181.190213.1104.bin,targets/benign/r5ac-prism/40181/rootfs,planned (no download)
benign,r5ac-prism,36160,2017-11-17,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.3/XC.v8.4.3.36160.171117.1233.bin,targets/benign/r5ac-prism/36160/rootfs,planned (no download)
benign,r5ac-prism,35333,2017-09-01,https://www.ui.com/downloads/firmwares/XC-fw/v8.3.2/XC.v8.3.2.35333.170901.1549.bin,targets/benign/r5ac-prism/35333/rootfs,planned (no download)
benign,r5ac-prism,35930,2017-10-17,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.2/XC.v8.4.2.35930.171017.1722.bin,targets/benign/r5ac-prism/35930/rootfs,planned (no download)
benign,r5ac-prism,35794,2017-10-06,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.1/XC.v8.4.1.35794.171006.1417.bin,targets/benign/r5ac-prism/35794/rootfs,planned (no download)
benign,r5ac-prism,34481,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.4/XC.v8.1.4.34481.170608.1728.bin,targets/benign/r5ac-prism/34481/rootfs,planned (no download)
benign,r5ac-prism,35708,2017-09-29,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.0/XC.v8.4.0.35708.170929.1512.bin,targets/benign/r5ac-prism/35708/rootfs,planned (no download)
benign,r5ac-prism,32951,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.2/XC.v8.1.2.32951.170302.1642.bin,targets/benign/r5ac-prism/32951/rootfs,planned (no download)
benign,r5ac-prism,37185,2018-03-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.1/XC.v8.5.1.37185.180307.0931.bin,targets/benign/r5ac-prism/37185/rootfs,planned (no download)
benign,r5ac-prism,37936,2018-05-25,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.4/XC.v8.5.4.37936.180524.1215.bin,targets/benign/r5ac-prism/37936/rootfs,planned (no download)
benign,r5ac-prism,34573,2017-06-16,https://www.ui.com/downloads/firmwares/XC-fw/v8.3/XC.v8.3.34573.170614.1550.bin,targets/benign/r5ac-prism/34573/rootfs,planned (no download)
benign,r5ac-prism,36727,2018-01-18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.0/XC.v8.5.0.36727.180118.1402.bin,targets/benign/r5ac-prism/36727/rootfs,planned (no download)
benign,r5ac-prism,34976,2017-07-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.3.1/XC.v8.3.1.34976.170727.1739.bin,targets/benign/r5ac-prism/34976/rootfs,planned (no download)
benign,r5ac-ptmp,34573,2017-06-16,https://www.ui.com/downloads/firmwares/XC-fw/v8.3/XC.v8.3.34573.170614.1550.bin,targets/benign/r5ac-ptmp/34573/rootfs,planned (no download)
benign,r5ac-ptmp,37936,2018-05-25,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.4/XC.v8.5.4.37936.180524.1215.bin,targets/benign/r5ac-ptmp/37936/rootfs,planned (no download)
benign,r5ac-ptmp,36160,2017-11-17,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.3/XC.v8.4.3.36160.171117.1233.bin,targets/benign/r5ac-ptmp/36160/rootfs,planned (no download)
benign,r5ac-ptmp,34976,2017-07-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.3.1/XC.v8.3.1.34976.170727.1739.bin,targets/benign/r5ac-ptmp/34976/rootfs,planned (no download)
benign,r5ac-ptmp,33366,2017-03-27,https://www.ui.com/downloads/firmwares/XC-fw/v7.2.5/XC.v7.2.5.33366.170328.1556.bin,targets/benign/r5ac-ptmp/33366/rootfs,planned (no download)
benign,r5ac-ptmp,35794,2017-10-06,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.1/XC.v8.4.1.35794.171006.1417.bin,targets/benign/r5ac-ptmp/35794/rootfs,planned (no download)
benign,r5ac-ptmp,34481,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.4/XC.v8.1.4.34481.170608.1728.bin,targets/benign/r5ac-ptmp/34481/rootfs,planned (no download)
benign,r5ac-ptmp,32951,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.2/XC.v8.1.2.32951.170302.1642.bin,targets/benign/r5ac-ptmp/32951/rootfs,planned (no download)
benign,r5ac-ptmp,38845,2018-09-19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.8/XC.v8.5.8.38845.180918.1016.bin,targets/benign/r5ac-ptmp/38845/rootfs,planned (no download)
benign,r5ac-ptmp,39842,2019-01-11,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.11/XC.v8.5.11.39842.190109.1449.bin,targets/benign/r5ac-ptmp/39842/rootfs,planned (no download)
benign,r5ac-ptmp,40181,2019-02-14,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.12/XC.v8.5.12.40181.190213.1104.bin,targets/benign/r5ac-ptmp/40181/rootfs,planned (no download)
benign,r5ac-ptmp,35930,2017-10-17,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.2/XC.v8.4.2.35930.171017.1722.bin,targets/benign/r5ac-ptmp/35930/rootfs,planned (no download)
benign,r5ac-ptmp,35333,2017-09-01,https://www.ui.com/downloads/firmwares/XC-fw/v8.3.2/XC.v8.3.2.35333.170901.1549.bin,targets/benign/r5ac-ptmp/35333/rootfs,planned (no download)
benign,r5ac-ptmp,35708,2017-09-29,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.0/XC.v8.4.0.35708.170929.1512.bin,targets/benign/r5ac-ptmp/35708/rootfs,planned (no download)
benign,r5ac-ptmp,38314,2018-06-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.7/XC.v8.5.7.38314.180628.1037.bin,targets/benign/r5ac-ptmp/38314/rootfs,planned (no download)
benign,r5ac-ptp,38845,2018-09-19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.8/XC.v8.5.8.38845.180918.1016.bin,targets/benign/r5ac-ptp/38845/rootfs,planned (no download)
benign,r5ac-ptp,39842,2019-01-11,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.11/XC.v8.5.11.39842.190109.1449.bin,targets/benign/r5ac-ptp/39842/rootfs,planned (no download)
benign,r5ac-ptp,40181,2019-02-14,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.12/XC.v8.5.12.40181.190213.1104.bin,targets/benign/r5ac-ptp/40181/rootfs,planned (no download)
benign,r5ac-ptp,37185,2018-03-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.1/XC.v8.5.1.37185.180307.0931.bin,targets/benign/r5ac-ptp/37185/rootfs,planned (no download)
benign,r5ac-ptp,33352,2017-03-27,https://www.ui.com/downloads/firmwares/XC-fw/v8.0.2/XC.v8.0.2.33352.170327.1907.bin,targets/benign/r5ac-ptp/33352/rootfs,planned (no download)
benign,r5ac-ptp,38314,2018-06-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.7/XC.v8.5.7.38314.180628.1037.bin,targets/benign/r5ac-ptp/38314/rootfs,planned (no download)
benign,r5ac-ptp,37936,2018-05-25,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.4/XC.v8.5.4.37936.180524.1215.bin,targets/benign/r5ac-ptp/37936/rootfs,planned (no download)
benign,r5ac-ptp,36160,2017-11-17,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.3/XC.v8.4.3.36160.171117.1233.bin,targets/benign/r5ac-ptp/36160/rootfs,planned (no download)
benign,r5ac-ptp,34976,2017-07-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.3.1/XC.v8.3.1.34976.170727.1739.bin,targets/benign/r5ac-ptp/34976/rootfs,planned (no download)
benign,r5ac-ptp,35333,2017-09-01,https://www.ui.com/downloads/firmwares/XC-fw/v8.3.2/XC.v8.3.2.35333.170901.1549.bin,targets/benign/r5ac-ptp/35333/rootfs,planned (no download)
benign,r5ac-ptp,35794,2017-10-06,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.1/XC.v8.4.1.35794.171006.1417.bin,targets/benign/r5ac-ptp/35794/rootfs,planned (no download)
benign,r5ac-ptp,35708,2017-09-29,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.0/XC.v8.4.0.35708.170929.1512.bin,targets/benign/r5ac-ptp/35708/rootfs,planned (no download)
benign,r5ac-ptp,32951,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.2/XC.v8.1.2.32951.170302.1642.bin,targets/benign/r5ac-ptp/32951/rootfs,planned (no download)
benign,r5ac-ptp,34481,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.4/XC.v8.1.4.34481.170608.1728.bin,targets/benign/r5ac-ptp/34481/rootfs,planned (no download)
benign,r5ac-ptp,36727,2018-01-18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.0/XC.v8.5.0.36727.180118.1402.bin,targets/benign/r5ac-ptp/36727/rootfs,planned (no download)
benign,r5ac-ptp,34573,2017-06-16,https://www.ui.com/downloads/firmwares/XC-fw/v8.3/XC.v8.3.34573.170614.1550.bin,targets/benign/r5ac-ptp/34573/rootfs,planned (no download)
benign,r5ac-ptp,35930,2017-10-17,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.2/XC.v8.4.2.35930.171017.1722.bin,targets/benign/r5ac-ptp/35930/rootfs,planned (no download)
benign,r5ac-ptp,33366,2017-03-27,https://www.ui.com/downloads/firmwares/XC-fw/v7.2.5/XC.v7.2.5.33366.170328.1556.bin,targets/benign/r5ac-ptp/33366/rootfs,planned (no download)
benign,ubiquiti-rm2-ti,33033,2019-07-05,https://www.ui.com/downloads/firmwares/XN-fw/v6.2.0/TI.v6.2.0.33033.190703.1047.bin,targets/benign/ubiquiti-rm2-ti/33033/rootfs,planned (no download)
benign,ubiquiti-rm2-ti,33226,2020-04-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.3.0/TI.v6.3.0.33226.200428.1749.bin,targets/benign/ubiquiti-rm2-ti/33226/rootfs,planned (no download)
benign,rm2-ti,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/rm2-ti/31601/rootfs,planned (no download)
benign,rm2-ti,31296,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/rm2-ti/31296/rootfs,planned (no download)
benign,rm2-ti,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/rm2-ti/31939/rootfs,planned (no download)
benign,rm2-ti,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/rm2-ti/32113/rootfs,planned (no download)
benign,rm2-ti,31626,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/rm2-ti/31626/rootfs,planned (no download)
benign,rm2-ti,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/rm2-ti/31825/rootfs,planned (no download)
benign,rm2-ti,31612,2017-03-27,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15.30572.170328.1052.bin,targets/benign/rm2-ti/31612/rootfs,planned (no download)
benign,rm2-ti,6.1.1.31776,2017-10-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.1/XW.v6.1.1.31776.171006.1138.bin,targets/benign/rm2-ti/6.1.1.31776/rootfs,planned (no download)
benign,rm2-ti,30572,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/TI.v5.6.15.30572.170328.1038.bin,targets/benign/rm2-ti/30572/rootfs,planned (no download)
benign,rm2-ti,32290,2018-03-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.6/XW.v6.1.6.32290.180307.1635.bin,targets/benign/rm2-ti/32290/rootfs,planned (no download)
benign,rm2-ti,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/rm2-ti/32918/rootfs,planned (no download)
benign,rm2-ti,32918__2,2019-01-11,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.9/TI.v6.1.9.32918.190108.1723.bin,targets/benign/rm2-ti/32918__2/rootfs,planned (no download)
benign,rm2-ti,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/rm2-ti/32949/rootfs,planned (no download)
benign,rm2-ti,32949__2,2019-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.11/TI.v6.1.11.32949.190328.1056.bin,targets/benign/rm2-ti/32949__2/rootfs,planned (no download)
benign,rm2-ti,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.12/TI.v6.1.12.33003.190523.1224.bin,targets/benign/rm2-ti/33003/rootfs,planned (no download)
benign,rm2-ti,33003__2,2019-05-24,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.12/XW.v6.1.12.33003.190523.1253.bin,targets/benign/rm2-ti/33003__2/rootfs,planned (no download)
benign,rm2-ti,32555,2018-05-25,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.7/XW.v6.1.7.32555.180523.1754.bin,targets/benign/rm2-ti/32555/rootfs,planned (no download)
benign,rm2-ti,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.8/TI.v6.1.8.32774.180921.1503.bin,targets/benign/rm2-ti/32774/rootfs,planned (no download)
benign,rm2-ti,31626__2,2017-03-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/TI.v6.0.3-sign.31626.170908.1528.bin,targets/benign/rm2-ti/31626__2/rootfs,planned (no download)
benign,rm2-ti,31741,2017-09-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.0/XW.v6.1.0.31741.170929.1213.bin,targets/benign/rm2-ti/31741/rootfs,planned (no download)
benign,rm2-ti,31612__2,2017-03-28,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15-sign.31612.170908.1440.bin,targets/benign/rm2-ti/31612__2/rootfs,planned (no download)
benign,rm2-ti,31626__3,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/rm2-ti/31626__3/rootfs,planned (no download)
benign,rm2-ti,31296__2,2017-07-05,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.6/TI.v6.0.6.31296.170704.2027.bin,targets/benign/rm2-ti/31296__2/rootfs,planned (no download)
benign,rm2-ti,31825__2,2017-10-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.2/TI.v6.1.2.31825.171017.1618.bin,targets/benign/rm2-ti/31825__2/rootfs,planned (no download)
benign,rm2-ti,31626__4,2017-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/TI.v6.0.3.30600.170329.1803.bin,targets/benign/rm2-ti/31626__4/rootfs,planned (no download)
benign,rm2-ti,31601__2,2017-09-08,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.7/TI.v6.0.7.31601.170908.1216.bin,targets/benign/rm2-ti/31601__2/rootfs,planned (no download)
benign,rm2-ti,31939__2,2017-11-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.3/TI.v6.1.3.31939.171117.1209.bin,targets/benign/rm2-ti/31939__2/rootfs,planned (no download)
benign,rm2-ti,32113__2,2018-01-19,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.4/TI.v6.1.4.32113.180112.0903.bin,targets/benign/rm2-ti/32113__2/rootfs,planned (no download)
benign,rm2-ti,31776,2017-10-13,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.1/TI.v6.1.1.31776.171010.0919.bin,targets/benign/rm2-ti/31776/rootfs,planned (no download)
benign,rm2-ti,31612__3,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/TI.v5.6.15-sign.31612.170908.1423.bin,targets/benign/rm2-ti/31612__3/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31612,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/ubiquiti-rm5ti/31612/rootfs,planned (no download)
benign,ubiquiti-rm5ti,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/ubiquiti-rm5ti/32774/rootfs,planned (no download)
benign,ubiquiti-rm5ti,33033,2019-07-05,https://www.ui.com/downloads/firmwares/XN-fw/v6.2.0/TI.v6.2.0.33033.190703.1047.bin,targets/benign/ubiquiti-rm5ti/33033/rootfs,planned (no download)
benign,ubiquiti-rm5ti,33033__2,2019-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.2.0/XW.v6.2.0.33033.190703.1117.bin,targets/benign/ubiquiti-rm5ti/33033__2/rootfs,planned (no download)
benign,ubiquiti-rm5ti,33226,2020-04-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.3.0/TI.v6.3.0.33226.200428.1749.bin,targets/benign/ubiquiti-rm5ti/33226/rootfs,planned (no download)
benign,ubiquiti-rm5ti,33226__2,2020-04-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.3.0/XW.v6.3.0.33226.200428.1819.bin,targets/benign/ubiquiti-rm5ti/33226__2/rootfs,planned (no download)
benign,ubiquiti-rm5ti,33321,2021-07-16,https://www.ui.com/downloads/firmwares/XN-fw/v6.3.5/TI.v6.3.5.33321.210716.1246.bin,targets/benign/ubiquiti-rm5ti/33321/rootfs,planned (no download)
benign,ubiquiti-rm5ti,33321__2,2021-07-16,https://www.ui.com/downloads/firmwares/XW-fw/v6.3.5/XW.v6.3.5.33321.210716.1315.bin,targets/benign/ubiquiti-rm5ti/33321__2/rootfs,planned (no download)
benign,ubiquiti-rm5ti,0.33267,2020-07-20,https://www.ui.com/downloads/firmwares/XW-fw/v6.3.2/XW.v6.3.2.33267.200715.1627.bin,targets/benign/ubiquiti-rm5ti/0.33267/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/ubiquiti-rm5ti/31825/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.1.1.31776,2017-10-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.1/XW.v6.1.1.31776.171006.1138.bin,targets/benign/ubiquiti-rm5ti/6.1.1.31776/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31612__2,2019-05-24,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.12/XW.v6.1.12.33003.190523.1253.bin,targets/benign/ubiquiti-rm5ti/31612__2/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31612__3,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/ubiquiti-rm5ti/31612__3/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.1.12.33003,2019-05-24,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.12/TI.v6.1.12.33003.190523.1224.bin,targets/benign/ubiquiti-rm5ti/6.1.12.33003/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.1.11.32949,2019-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.11/TI.v6.1.11.32949.190328.1056.bin,targets/benign/ubiquiti-rm5ti/6.1.11.32949/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.1.9.32918,2019-01-11,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.9/TI.v6.1.9.32918.190108.1723.bin,targets/benign/ubiquiti-rm5ti/6.1.9.32918/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.0.6.31296,2017-07-05,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.6/TI.v6.0.6.31296.170704.2027.bin,targets/benign/ubiquiti-rm5ti/6.0.6.31296/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.1.2.31825,2017-10-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.2/TI.v6.1.2.31825.171017.1618.bin,targets/benign/ubiquiti-rm5ti/6.1.2.31825/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.0.3.30600,2017-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/TI.v6.0.3.30600.170329.1803.bin,targets/benign/ubiquiti-rm5ti/6.0.3.30600/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.0.7.31601,2017-09-08,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.7/TI.v6.0.7.31601.170908.1216.bin,targets/benign/ubiquiti-rm5ti/6.0.7.31601/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.1.4.32113,2018-01-19,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.4/TI.v6.1.4.32113.180112.0903.bin,targets/benign/ubiquiti-rm5ti/6.1.4.32113/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.1.3.31939,2017-11-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.3/TI.v6.1.3.31939.171117.1209.bin,targets/benign/ubiquiti-rm5ti/6.1.3.31939/rootfs,planned (no download)
benign,ubiquiti-rm5ti,5.6.15.30572,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/TI.v5.6.15.30572.170328.1038.bin,targets/benign/ubiquiti-rm5ti/5.6.15.30572/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31612.170908.1423,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/TI.v5.6.15-sign.31612.170908.1423.bin,targets/benign/ubiquiti-rm5ti/31612.170908.1423/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.1.1.31776__2,2017-10-13,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.1/TI.v6.1.1.31776.171010.0919.bin,targets/benign/ubiquiti-rm5ti/6.1.1.31776__2/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31626.170908.1528,2017-03-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/TI.v6.0.3-sign.31626.170908.1528.bin,targets/benign/ubiquiti-rm5ti/31626.170908.1528/rootfs,planned (no download)
benign,ubiquiti-rm5ti,6.1.8.32774,2018-09-26,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.8/TI.v6.1.8.32774.180921.1503.bin,targets/benign/ubiquiti-rm5ti/6.1.8.32774/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31825__2,2017-09-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.0/XW.v6.1.0.31741.170929.1213.bin,targets/benign/ubiquiti-rm5ti/31825__2/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31825__3,2017-03-27,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15.30572.170328.1052.bin,targets/benign/ubiquiti-rm5ti/31825__3/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31825__4,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/ubiquiti-rm5ti/31825__4/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31601,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/ubiquiti-rm5ti/31601/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31601__2,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/ubiquiti-rm5ti/31601__2/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31601__3,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/ubiquiti-rm5ti/31601__3/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31612__4,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/ubiquiti-rm5ti/31612__4/rootfs,planned (no download)
benign,ubiquiti-rm5ti,31601__4,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/ubiquiti-rm5ti/31601__4/rootfs,planned (no download)
