product,prev_version,next_version,prev_rootfs,next_rootfs,version_scope,scope,scope_reason
ubiquiti-us-48-500w,12698.210326.0443,12724.210416.1603,targets/benign/ubiquiti-us-48-500w/12698.210326.0443/rootfs,targets/benign/ubiquiti-us-48-500w/12724.210416.1603/rootfs,major,major,dotted3+
ubiquiti-us-48-500w,12724.210416.1603,13083.210706.1047,targets/benign/ubiquiti-us-48-500w/12724.210416.1603/rootfs,targets/benign/ubiquiti-us-48-500w/13083.210706.1047/rootfs,major,major,dotted3+
ubiquiti-us-48-500w,13083.210706.1047,13439.211029.1034,targets/benign/ubiquiti-us-48-500w/13083.210706.1047/rootfs,targets/benign/ubiquiti-us-48-500w/13439.211029.1034/rootfs,major,major,dotted3+
ubiquiti-us-48-500w,13439.211029.1034,13442.211117.0720,targets/benign/ubiquiti-us-48-500w/13439.211029.1034/rootfs,targets/benign/ubiquiti-us-48-500w/13442.211117.0720/rootfs,major,major,dotted3+
ubiquiti-us-48-750w,3.8.3.6587,3.8.6.6650,targets/benign/ubiquiti-us-48-750w/3.8.3.6587/rootfs,targets/benign/ubiquiti-us-48-750w/3.8.6.6650/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,3.8.6.6650,3.9.3.7537,targets/benign/ubiquiti-us-48-750w/3.8.6.6650/rootfs,targets/benign/ubiquiti-us-48-750w/3.9.3.7537/rootfs,minor,minor,dotted3+
ubiquiti-us-48-750w,3.9.3.7537,3.9.15.8011,targets/benign/ubiquiti-us-48-750w/3.9.3.7537/rootfs,targets/benign/ubiquiti-us-48-750w/3.9.15.8011/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,3.9.15.8011,3.9.19.8123,targets/benign/ubiquiti-us-48-750w/3.9.15.8011/rootfs,targets/benign/ubiquiti-us-48-750w/3.9.19.8123/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,3.9.19.8123,3.9.21.8191,targets/benign/ubiquiti-us-48-750w/3.9.19.8123/rootfs,targets/benign/ubiquiti-us-48-750w/3.9.21.8191/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,3.9.21.8191,3.9.27.8537,targets/benign/ubiquiti-us-48-750w/3.9.21.8191/rootfs,targets/benign/ubiquiti-us-48-750w/3.9.27.8537/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,3.9.27.8537,3.9.41.9107,targets/benign/ubiquiti-us-48-750w/3.9.27.8537/rootfs,targets/benign/ubiquiti-us-48-750w/3.9.41.9107/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,3.9.41.9107,3.9.42.9152,targets/benign/ubiquiti-us-48-750w/3.9.41.9107/rootfs,targets/benign/ubiquiti-us-48-750w/3.9.42.9152/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,3.9.42.9152,3.9.54.9373,targets/benign/ubiquiti-us-48-750w/3.9.42.9152/rootfs,targets/benign/ubiquiti-us-48-750w/3.9.54.9373/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,3.9.54.9373,4.0.9.9636,targets/benign/ubiquiti-us-48-750w/3.9.54.9373/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.9.9636/rootfs,major,major,dotted3+
ubiquiti-us-48-750w,4.0.9.9636,4.0.10.9653,targets/benign/ubiquiti-us-48-750w/4.0.9.9636/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.10.9653/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.0.10.9653,4.0.14.9736,targets/benign/ubiquiti-us-48-750w/4.0.10.9653/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.14.9736/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.0.14.9736,4.0.15.9872,targets/benign/ubiquiti-us-48-750w/4.0.14.9736/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.15.9872/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.0.15.9872,4.0.21.9965,targets/benign/ubiquiti-us-48-750w/4.0.15.9872/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.21.9965/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.0.21.9965,4.0.42.10433,targets/benign/ubiquiti-us-48-750w/4.0.21.9965/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.42.10433/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.0.42.10433,4.0.54.10625,targets/benign/ubiquiti-us-48-750w/4.0.42.10433/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.54.10625/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.0.54.10625,4.0.66.10832,targets/benign/ubiquiti-us-48-750w/4.0.54.10625/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.66.10832/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.0.66.10832,4.0.69.10871,targets/benign/ubiquiti-us-48-750w/4.0.66.10832/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.69.10871/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.0.69.10871,4.0.80.10875,targets/benign/ubiquiti-us-48-750w/4.0.69.10871/rootfs,targets/benign/ubiquiti-us-48-750w/4.0.80.10875/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.0.80.10875,4.3.13.11253,targets/benign/ubiquiti-us-48-750w/4.0.80.10875/rootfs,targets/benign/ubiquiti-us-48-750w/4.3.13.11253/rootfs,minor,minor,dotted3+
ubiquiti-us-48-750w,4.3.13.11253,4.3.20.11298,targets/benign/ubiquiti-us-48-750w/4.3.13.11253/rootfs,targets/benign/ubiquiti-us-48-750w/4.3.20.11298/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.3.20.11298,4.3.21.11325,targets/benign/ubiquiti-us-48-750w/4.3.20.11298/rootfs,targets/benign/ubiquiti-us-48-750w/4.3.21.11325/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.3.21.11325,4.3.22.11330,targets/benign/ubiquiti-us-48-750w/4.3.21.11325/rootfs,targets/benign/ubiquiti-us-48-750w/4.3.22.11330/rootfs,patch,patch,dotted3+
ubiquiti-us-48-750w,4.3.22.11330,12487.201130.0904,targets/benign/ubiquiti-us-48-750w/4.3.22.11330/rootfs,targets/benign/ubiquiti-us-48-750w/12487.201130.0904/rootfs,major,major,dotted3+
ubiquiti-us-48-750w,12487.201130.0904,12533.201223.0319,targets/benign/ubiquiti-us-48-750w/12487.201130.0904/rootfs,targets/benign/ubiquiti-us-48-750w/12533.201223.0319/rootfs,major,major,dotted3+
ubiquiti-us-48-750w,12533.201223.0319,12698.210326.0443,targets/benign/ubiquiti-us-48-750w/12533.201223.0319/rootfs,targets/benign/ubiquiti-us-48-750w/12698.210326.0443/rootfs,major,major,dotted3+
ubiquiti-us-48-750w,12698.210326.0443,12724.210416.1603,targets/benign/ubiquiti-us-48-750w/12698.210326.0443/rootfs,targets/benign/ubiquiti-us-48-750w/12724.210416.1603/rootfs,major,major,dotted3+
ubiquiti-us-48-750w,12724.210416.1603,13083.210706.1047,targets/benign/ubiquiti-us-48-750w/12724.210416.1603/rootfs,targets/benign/ubiquiti-us-48-750w/13083.210706.1047/rootfs,major,major,dotted3+
ubiquiti-us-48-750w,13083.210706.1047,13439.211029.1034,targets/benign/ubiquiti-us-48-750w/13083.210706.1047/rootfs,targets/benign/ubiquiti-us-48-750w/13439.211029.1034/rootfs,major,major,dotted3+
ubiquiti-us-48-750w,13439.211029.1034,13442.211117.0720,targets/benign/ubiquiti-us-48-750w/13439.211029.1034/rootfs,targets/benign/ubiquiti-us-48-750w/13442.211117.0720/rootfs,major,major,dotted3+
ubiquiti-us-8,4.0.54.10625,4.0.66.10832,targets/benign/ubiquiti-us-8/4.0.54.10625/rootfs,targets/benign/ubiquiti-us-8/4.0.66.10832/rootfs,patch,patch,dotted3+
ubiquiti-us-8,4.0.66.10832,4.0.69.10871,targets/benign/ubiquiti-us-8/4.0.66.10832/rootfs,targets/benign/ubiquiti-us-8/4.0.69.10871/rootfs,patch,patch,dotted3+
ubiquiti-us-8,4.0.69.10871,4.0.80.10875,targets/benign/ubiquiti-us-8/4.0.69.10871/rootfs,targets/benign/ubiquiti-us-8/4.0.80.10875/rootfs,patch,patch,dotted3+
ubiquiti-us-8,4.0.80.10875,4.3.13.11253,targets/benign/ubiquiti-us-8/4.0.80.10875/rootfs,targets/benign/ubiquiti-us-8/4.3.13.11253/rootfs,minor,minor,dotted3+
ubiquiti-us-8,4.3.13.11253,4.3.20.11298,targets/benign/ubiquiti-us-8/4.3.13.11253/rootfs,targets/benign/ubiquiti-us-8/4.3.20.11298/rootfs,patch,patch,dotted3+
ubiquiti-us-8,4.3.20.11298,4.3.21.11325,targets/benign/ubiquiti-us-8/4.3.20.11298/rootfs,targets/benign/ubiquiti-us-8/4.3.21.11325/rootfs,patch,patch,dotted3+
ubiquiti-us-8,4.3.21.11325,4.3.22.11330,targets/benign/ubiquiti-us-8/4.3.21.11325/rootfs,targets/benign/ubiquiti-us-8/4.3.22.11330/rootfs,patch,patch,dotted3+
ubiquiti-us-8,4.3.22.11330,12487.201130.1603,targets/benign/ubiquiti-us-8/4.3.22.11330/rootfs,targets/benign/ubiquiti-us-8/12487.201130.1603/rootfs,major,major,dotted3+
ubiquiti-us-8,12487.201130.1603,12533.201222.2020,targets/benign/ubiquiti-us-8/12487.201130.1603/rootfs,targets/benign/ubiquiti-us-8/12533.201222.2020/rootfs,major,major,dotted3+
ubiquiti-us-8,12533.201222.2020,12698.210326.0451,targets/benign/ubiquiti-us-8/12533.201222.2020/rootfs,targets/benign/ubiquiti-us-8/12698.210326.0451/rootfs,major,major,dotted3+
ubiquiti-us-8,12698.210326.0451,12724.210416.1608,targets/benign/ubiquiti-us-8/12698.210326.0451/rootfs,targets/benign/ubiquiti-us-8/12724.210416.1608/rootfs,major,major,dotted3+
ubiquiti-us-8,12724.210416.1608,13083.210706.1043,targets/benign/ubiquiti-us-8/12724.210416.1608/rootfs,targets/benign/ubiquiti-us-8/13083.210706.1043/rootfs,major,major,dotted3+
ubiquiti-us-8,13083.210706.1043,13439.211029.1037,targets/benign/ubiquiti-us-8/13083.210706.1043/rootfs,targets/benign/ubiquiti-us-8/13439.211029.1037/rootfs,major,major,dotted3+
ubiquiti-us-8,13439.211029.1037,13442.211117.0720,targets/benign/ubiquiti-us-8/13439.211029.1037/rootfs,targets/benign/ubiquiti-us-8/13442.211117.0720/rootfs,major,major,dotted3+
ubiquiti-us-l2-24-poe,4.0.15.9872,4.0.21.9965,targets/benign/ubiquiti-us-l2-24-poe/4.0.15.9872/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.0.21.9965/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-24-poe,4.0.21.9965,4.0.42.10433,targets/benign/ubiquiti-us-l2-24-poe/4.0.21.9965/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.0.42.10433/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-24-poe,4.0.42.10433,4.0.54.10625,targets/benign/ubiquiti-us-l2-24-poe/4.0.42.10433/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.0.54.10625/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-24-poe,4.0.54.10625,4.0.66.10832,targets/benign/ubiquiti-us-l2-24-poe/4.0.54.10625/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.0.66.10832/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-24-poe,4.0.66.10832,4.0.69.10871,targets/benign/ubiquiti-us-l2-24-poe/4.0.66.10832/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.0.69.10871/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-24-poe,4.0.69.10871,4.0.80.10875,targets/benign/ubiquiti-us-l2-24-poe/4.0.69.10871/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.0.80.10875/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-24-poe,4.0.80.10875,4.3.13.11253,targets/benign/ubiquiti-us-l2-24-poe/4.0.80.10875/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.3.13.11253/rootfs,minor,minor,dotted3+
ubiquiti-us-l2-24-poe,4.3.13.11253,4.3.20.11298,targets/benign/ubiquiti-us-l2-24-poe/4.3.13.11253/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.3.20.11298/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-24-poe,4.3.20.11298,4.3.21.11325,targets/benign/ubiquiti-us-l2-24-poe/4.3.20.11298/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.3.21.11325/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-24-poe,4.3.21.11325,4.3.22.11330,targets/benign/ubiquiti-us-l2-24-poe/4.3.21.11325/rootfs,targets/benign/ubiquiti-us-l2-24-poe/4.3.22.11330/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-24-poe,4.3.22.11330,12487.201130.1603,targets/benign/ubiquiti-us-l2-24-poe/4.3.22.11330/rootfs,targets/benign/ubiquiti-us-l2-24-poe/12487.201130.1603/rootfs,major,major,dotted3+
ubiquiti-us-l2-24-poe,12487.201130.1603,12533.201223.0319,targets/benign/ubiquiti-us-l2-24-poe/12487.201130.1603/rootfs,targets/benign/ubiquiti-us-l2-24-poe/12533.201223.0319/rootfs,major,major,dotted3+
ubiquiti-us-l2-24-poe,12533.201223.0319,12698.210326.0451,targets/benign/ubiquiti-us-l2-24-poe/12533.201223.0319/rootfs,targets/benign/ubiquiti-us-l2-24-poe/12698.210326.0451/rootfs,major,major,dotted3+
ubiquiti-us-l2-24-poe,12698.210326.0451,12724.210416.1609,targets/benign/ubiquiti-us-l2-24-poe/12698.210326.0451/rootfs,targets/benign/ubiquiti-us-l2-24-poe/12724.210416.1609/rootfs,major,major,dotted3+
ubiquiti-us-l2-24-poe,12724.210416.1609,13083.210706.1043,targets/benign/ubiquiti-us-l2-24-poe/12724.210416.1609/rootfs,targets/benign/ubiquiti-us-l2-24-poe/13083.210706.1043/rootfs,major,major,dotted3+
ubiquiti-us-l2-24-poe,13083.210706.1043,13439.211029.1038,targets/benign/ubiquiti-us-l2-24-poe/13083.210706.1043/rootfs,targets/benign/ubiquiti-us-l2-24-poe/13439.211029.1038/rootfs,major,major,dotted3+
ubiquiti-us-l2-24-poe,13439.211029.1038,13442.211117.0720,targets/benign/ubiquiti-us-l2-24-poe/13439.211029.1038/rootfs,targets/benign/ubiquiti-us-l2-24-poe/13442.211117.0720/rootfs,major,major,dotted3+
ubiquiti-us-l2-48-poe,4.0.54.10625,4.0.66.10832,targets/benign/ubiquiti-us-l2-48-poe/4.0.54.10625/rootfs,targets/benign/ubiquiti-us-l2-48-poe/4.0.66.10832/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-48-poe,4.0.66.10832,4.0.69.10871,targets/benign/ubiquiti-us-l2-48-poe/4.0.66.10832/rootfs,targets/benign/ubiquiti-us-l2-48-poe/4.0.69.10871/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-48-poe,4.0.69.10871,4.0.80.10875,targets/benign/ubiquiti-us-l2-48-poe/4.0.69.10871/rootfs,targets/benign/ubiquiti-us-l2-48-poe/4.0.80.10875/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-48-poe,4.0.80.10875,4.3.13.11253,targets/benign/ubiquiti-us-l2-48-poe/4.0.80.10875/rootfs,targets/benign/ubiquiti-us-l2-48-poe/4.3.13.11253/rootfs,minor,minor,dotted3+
ubiquiti-us-l2-48-poe,4.3.13.11253,4.3.20.11298,targets/benign/ubiquiti-us-l2-48-poe/4.3.13.11253/rootfs,targets/benign/ubiquiti-us-l2-48-poe/4.3.20.11298/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-48-poe,4.3.20.11298,4.3.21.11325,targets/benign/ubiquiti-us-l2-48-poe/4.3.20.11298/rootfs,targets/benign/ubiquiti-us-l2-48-poe/4.3.21.11325/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-48-poe,4.3.21.11325,4.3.22.11330,targets/benign/ubiquiti-us-l2-48-poe/4.3.21.11325/rootfs,targets/benign/ubiquiti-us-l2-48-poe/4.3.22.11330/rootfs,patch,patch,dotted3+
ubiquiti-us-l2-48-poe,4.3.22.11330,12487.201130.1603,targets/benign/ubiquiti-us-l2-48-poe/4.3.22.11330/rootfs,targets/benign/ubiquiti-us-l2-48-poe/12487.201130.1603/rootfs,major,major,dotted3+
ubiquiti-us-l2-48-poe,12487.201130.1603,12533.201223.0319,targets/benign/ubiquiti-us-l2-48-poe/12487.201130.1603/rootfs,targets/benign/ubiquiti-us-l2-48-poe/12533.201223.0319/rootfs,major,major,dotted3+
ubiquiti-us-l2-48-poe,12533.201223.0319,12698.210326.0451,targets/benign/ubiquiti-us-l2-48-poe/12533.201223.0319/rootfs,targets/benign/ubiquiti-us-l2-48-poe/12698.210326.0451/rootfs,major,major,dotted3+
ubiquiti-us-l2-48-poe,12698.210326.0451,12724.210416.1609,targets/benign/ubiquiti-us-l2-48-poe/12698.210326.0451/rootfs,targets/benign/ubiquiti-us-l2-48-poe/12724.210416.1609/rootfs,major,major,dotted3+
ubiquiti-us-l2-48-poe,12724.210416.1609,13083.210706.1043,targets/benign/ubiquiti-us-l2-48-poe/12724.210416.1609/rootfs,targets/benign/ubiquiti-us-l2-48-poe/13083.210706.1043/rootfs,major,major,dotted3+
ubiquiti-us-l2-48-poe,13083.210706.1043,13439.211029.1038,targets/benign/ubiquiti-us-l2-48-poe/13083.210706.1043/rootfs,targets/benign/ubiquiti-us-l2-48-poe/13439.211029.1038/rootfs,major,major,dotted3+
ubiquiti-us-l2-48-poe,13439.211029.1038,13442.211117.0720,targets/benign/ubiquiti-us-l2-48-poe/13439.211029.1038/rootfs,targets/benign/ubiquiti-us-l2-48-poe/13442.211117.0720/rootfs,major,major,dotted3+
ubiquiti-us16xg,3.7.58.6385,3.8.3.6587,targets/benign/ubiquiti-us16xg/3.7.58.6385/rootfs,targets/benign/ubiquiti-us16xg/3.8.3.6587/rootfs,minor,minor,dotted3+
ubiquiti-us16xg,3.8.3.6587,3.8.6.6650,targets/benign/ubiquiti-us16xg/3.8.3.6587/rootfs,targets/benign/ubiquiti-us16xg/3.8.6.6650/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,3.8.6.6650,3.9.19.8123,targets/benign/ubiquiti-us16xg/3.8.6.6650/rootfs,targets/benign/ubiquiti-us16xg/3.9.19.8123/rootfs,minor,minor,dotted3+
ubiquiti-us16xg,3.9.19.8123,3.9.21.8191,targets/benign/ubiquiti-us16xg/3.9.19.8123/rootfs,targets/benign/ubiquiti-us16xg/3.9.21.8191/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,3.9.21.8191,3.9.27.8537,targets/benign/ubiquiti-us16xg/3.9.21.8191/rootfs,targets/benign/ubiquiti-us16xg/3.9.27.8537/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,3.9.27.8537,3.9.41.9107,targets/benign/ubiquiti-us16xg/3.9.27.8537/rootfs,targets/benign/ubiquiti-us16xg/3.9.41.9107/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,3.9.41.9107,3.9.42.9152,targets/benign/ubiquiti-us16xg/3.9.41.9107/rootfs,targets/benign/ubiquiti-us16xg/3.9.42.9152/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,3.9.42.9152,3.9.54.9373,targets/benign/ubiquiti-us16xg/3.9.42.9152/rootfs,targets/benign/ubiquiti-us16xg/3.9.54.9373/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,3.9.54.9373,4.0.9.9636,targets/benign/ubiquiti-us16xg/3.9.54.9373/rootfs,targets/benign/ubiquiti-us16xg/4.0.9.9636/rootfs,major,major,dotted3+
ubiquiti-us16xg,4.0.9.9636,4.0.10.9653,targets/benign/ubiquiti-us16xg/4.0.9.9636/rootfs,targets/benign/ubiquiti-us16xg/4.0.10.9653/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.0.10.9653,4.0.15.9872,targets/benign/ubiquiti-us16xg/4.0.10.9653/rootfs,targets/benign/ubiquiti-us16xg/4.0.15.9872/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.0.15.9872,4.0.21.9965,targets/benign/ubiquiti-us16xg/4.0.15.9872/rootfs,targets/benign/ubiquiti-us16xg/4.0.21.9965/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.0.21.9965,4.0.42.10433,targets/benign/ubiquiti-us16xg/4.0.21.9965/rootfs,targets/benign/ubiquiti-us16xg/4.0.42.10433/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.0.42.10433,4.0.54.10625,targets/benign/ubiquiti-us16xg/4.0.42.10433/rootfs,targets/benign/ubiquiti-us16xg/4.0.54.10625/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.0.54.10625,4.0.66.10832,targets/benign/ubiquiti-us16xg/4.0.54.10625/rootfs,targets/benign/ubiquiti-us16xg/4.0.66.10832/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.0.66.10832,4.0.69.10871,targets/benign/ubiquiti-us16xg/4.0.66.10832/rootfs,targets/benign/ubiquiti-us16xg/4.0.69.10871/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.0.69.10871,4.0.80.10875,targets/benign/ubiquiti-us16xg/4.0.69.10871/rootfs,targets/benign/ubiquiti-us16xg/4.0.80.10875/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.0.80.10875,4.3.13.11253,targets/benign/ubiquiti-us16xg/4.0.80.10875/rootfs,targets/benign/ubiquiti-us16xg/4.3.13.11253/rootfs,minor,minor,dotted3+
ubiquiti-us16xg,4.3.13.11253,4.3.20.11298,targets/benign/ubiquiti-us16xg/4.3.13.11253/rootfs,targets/benign/ubiquiti-us16xg/4.3.20.11298/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.3.20.11298,4.3.21.11325,targets/benign/ubiquiti-us16xg/4.3.20.11298/rootfs,targets/benign/ubiquiti-us16xg/4.3.21.11325/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.3.21.11325,4.3.22.11330,targets/benign/ubiquiti-us16xg/4.3.21.11325/rootfs,targets/benign/ubiquiti-us16xg/4.3.22.11330/rootfs,patch,patch,dotted3+
ubiquiti-us16xg,4.3.22.11330,12487.201130.0904,targets/benign/ubiquiti-us16xg/4.3.22.11330/rootfs,targets/benign/ubiquiti-us16xg/12487.201130.0904/rootfs,major,major,dotted3+
ubiquiti-us16xg,12487.201130.0904,12533.201223.0319,targets/benign/ubiquiti-us16xg/12487.201130.0904/rootfs,targets/benign/ubiquiti-us16xg/12533.201223.0319/rootfs,major,major,dotted3+
ubiquiti-us16xg,12533.201223.0319,12698.210326.0445,targets/benign/ubiquiti-us16xg/12533.201223.0319/rootfs,targets/benign/ubiquiti-us16xg/12698.210326.0445/rootfs,major,major,dotted3+
ubiquiti-us16xg,12698.210326.0445,12724.210416.1607,targets/benign/ubiquiti-us16xg/12698.210326.0445/rootfs,targets/benign/ubiquiti-us16xg/12724.210416.1607/rootfs,major,major,dotted3+
ubiquiti-us16xg,12724.210416.1607,13083.210706.1043,targets/benign/ubiquiti-us16xg/12724.210416.1607/rootfs,targets/benign/ubiquiti-us16xg/13083.210706.1043/rootfs,major,major,dotted3+
ubiquiti-us16xg,13083.210706.1043,13439.211029.1036,targets/benign/ubiquiti-us16xg/13083.210706.1043/rootfs,targets/benign/ubiquiti-us16xg/13439.211029.1036/rootfs,major,major,dotted3+
ubiquiti-us16xg,13439.211029.1036,13442.211117.0720,targets/benign/ubiquiti-us16xg/13439.211029.1036/rootfs,targets/benign/ubiquiti-us16xg/13442.211117.0720/rootfs,major,major,dotted3+
ubiquiti-uvc-g3-dome,3.5.2.63,0469.170517.1852,targets/benign/ubiquiti-uvc-g3-dome/3.5.2.63/rootfs,targets/benign/ubiquiti-uvc-g3-dome/0469.170517.1852/rootfs,major,major,dotted3+
ubiquiti-uvc-g3-dome,0469.170517.1852,3.8.3,targets/benign/ubiquiti-uvc-g3-dome/0469.170517.1852/rootfs,targets/benign/ubiquiti-uvc-g3-dome/3.8.3/rootfs,major,major,dotted3+
ubiquiti-uvc-g3-dome,3.8.3,3.8.61,targets/benign/ubiquiti-uvc-g3-dome/3.8.3/rootfs,targets/benign/ubiquiti-uvc-g3-dome/3.8.61/rootfs,patch,patch,dotted3+
ubiquiti-uvc-g3-flex,4.2.59,4.4.6,targets/benign/ubiquiti-uvc-g3-flex/4.2.59/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.4.6/rootfs,minor,minor,dotted3+
ubiquiti-uvc-g3-flex,4.4.6,4.4.7,targets/benign/ubiquiti-uvc-g3-flex/4.4.6/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.4.7/rootfs,patch,patch,dotted3+
ubiquiti-uvc-g3-flex,4.4.7,4.4.8,targets/benign/ubiquiti-uvc-g3-flex/4.4.7/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.4.8/rootfs,patch,patch,dotted3+
ubiquiti-uvc-g3-flex,4.4.8,4.8.40,targets/benign/ubiquiti-uvc-g3-flex/4.4.8/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.8.40/rootfs,minor,minor,dotted3+
ubiquiti-uvc-g3-flex,4.8.40,4.10.12,targets/benign/ubiquiti-uvc-g3-flex/4.8.40/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.10.12/rootfs,minor,minor,dotted3+
ubiquiti-uvc-g3-flex,4.10.12,4.13.33,targets/benign/ubiquiti-uvc-g3-flex/4.10.12/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.13.33/rootfs,minor,minor,dotted3+
ubiquiti-uvc-g3-flex,4.13.33,4.13.40,targets/benign/ubiquiti-uvc-g3-flex/4.13.33/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.13.40/rootfs,patch,patch,dotted3+
ubiquiti-uvc-g3-flex,4.13.40,4.14.14,targets/benign/ubiquiti-uvc-g3-flex/4.13.40/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.14.14/rootfs,minor,minor,dotted3+
ubiquiti-uvc-g3-flex,4.14.14,4.18.37,targets/benign/ubiquiti-uvc-g3-flex/4.14.14/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.18.37/rootfs,minor,minor,dotted3+
ubiquiti-uvc-g3-flex,4.18.37,4.22.13,targets/benign/ubiquiti-uvc-g3-flex/4.18.37/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.22.13/rootfs,minor,minor,dotted3+
ubiquiti-uvc-g3-flex,4.22.13,4.23.8,targets/benign/ubiquiti-uvc-g3-flex/4.22.13/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.23.8/rootfs,minor,minor,dotted3+
ubiquiti-uvc-g3-flex,4.23.8,4.30.0,targets/benign/ubiquiti-uvc-g3-flex/4.23.8/rootfs,targets/benign/ubiquiti-uvc-g3-flex/4.30.0/rootfs,minor,minor,dotted3+
ubiquiti-uvc-g3-micro,3.8.3,3.8.61,targets/benign/ubiquiti-uvc-g3-micro/3.8.3/rootfs,targets/benign/ubiquiti-uvc-g3-micro/3.8.61/rootfs,patch,patch,dotted3+
ubiquiti-uvc-g3-micro,3.8.61,4.1.55,targets/benign/ubiquiti-uvc-g3-micro/3.8.61/rootfs,targets/benign/ubiquiti-uvc-g3-micro/4.1.55/rootfs,major,major,dotted3+
ubiquiti-uvc-g3-micro,4.1.55,4.2.59,targets/benign/ubiquiti-uvc-g3-micro/4.1.55/rootfs,targets/benign/ubiquiti-uvc-g3-micro/4.2.59/rootfs,minor,minor,dotted3+
